Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
287.85811387212266,300.12266716823063,1566.8741655592512,44.751677464953815,114.47507378176786,0
311.58110873500067,305.30332303090626,1390.8299123860686,39.97596159081146,98.61984770971438,0
307.91662693962934,309.2795622213919,1461.2900297525598,34.107283482106936,216.76504559473682,1
306.24119817052156,303.95152628579444,1569.5537757565778,29.0783636728191,60.99882558811806,0
306.2834550926428,312.999643649981,1584.9102110743145,48.34751326324882,241.68355688377702,0
299.87753227153087,317.6537541617185,1470.6033052335818,49.13771621385585,239.53452995112403,1
291.0274562851417,316.0938092584866,1492.8400748141933,24.542702133092668,61.907910767859676,0
300.75804558193727,308.932785645349,1348.212625331919,55.89838978180684,87.01298886933012,0
293.2283828848789,317.4536306842498,1464.297079919339,45.74071220894001,223.88893521847126,1
309.7511973341775,310.74333728601056,1589.0383163519787,53.99594645145793,241.65555522402687,1
298.5294261849786,308.3145701444098,1557.5205016106565,26.578722515148847,110.859775709011,0
291.74502803207486,306.9329866822953,1550.066572138121,26.341758445845613,80.24926141022445,0
296.78614158347006,308.48765156755934,1504.977368718096,38.51030690232703,131.5235033128855,1
304.1293145427562,308.05911590729386,1500.7063158628177,45.02784426895194,171.9423015914337,0
294.3627544719603,310.85208111187745,1433.9678860526553,57.96360822926964,68.36862884374494,0
291.7777960443357,310.80286990524934,1569.8828420202535,47.060789138151314,184.1182936547682,1
302.43687211491914,310.0152301007671,1542.097294438939,37.573187231879665,12.914339278660258,0
302.4496657110872,312.18469084873175,1549.20188479928,29.73630792334108,12.32362319110411,0
294.9305682462887,315.9532313739317,1447.396515733242,52.300005727191504,96.5719262863863,0
295.2896169438168,314.74777067720663,1284.6657080128755,30.35294574249285,88.36829801518014,0
302.32049937357635,302.5755101577505,1609.7152711753695,56.284685547723214,78.90830384178807,0
285.51915658502674,297.23039432549024,1452.1162543991595,37.15615350393491,122.7549406672275,0
285.92536225623445,314.6715995561964,1413.722423595688,55.905820726178504,80.18339557789281,0
292.81555778747565,303.1656065079229,1569.3478911913994,46.78931290059278,48.06447961702298,1
297.86552848288153,308.8761729905366,1460.798736008087,38.63004510557542,77.36738727215022,0
303.10907565598006,304.1494348697032,1605.993638404662,34.806036281738734,243.72606820255874,0
314.7535621694955,300.9900978120999,1561.7005949576696,36.5909212265392,102.77835424871215,0
308.57659623202017,312.7073136410239,1568.3569323200477,44.283166923752376,111.17819421458394,0
298.40061470036574,313.79577580151323,1363.4044288799466,40.771564962177166,144.136247487785,0
299.8098379209731,307.1174479963664,1621.1943985386401,34.06188591931295,245.83519210355664,1
289.9747063536219,297.04478853927543,1526.1250531233857,38.34368589682368,60.40031910894076,0
299.8148686400761,307.2687777587376,1463.0722860753797,40.7857702971915,170.32052763310844,0
297.1134136107986,311.95902002701274,1514.3388467342252,18.71265905585188,178.99617338543104,0
303.2271856033809,302.60544215612936,1322.376476710168,44.58168114788699,151.83110419826647,0
291.72769056447675,310.91679959889575,1540.865281148067,30.20278775283193,22.14458490916102,0
305.1934651424117,309.92345075413505,1397.062849181793,28.46667596794255,169.21806895689411,0
315.3273891300258,312.8964574980054,1364.7329714156465,23.1265565288929,16.02367775904387,0
298.91239851543145,310.59790184207077,1347.764081378211,22.0610750213211,149.03566238747425,0
304.0171172209894,305.1346552955922,1611.2688374989925,26.44552496887711,184.89529430543567,0
306.90143991711113,315.98285750832247,1437.0736606307212,32.9097904236951,52.7424726549876,0
295.98779528114164,309.2073521348652,1653.37277099165,59.53259137526568,210.40550188569352,1
302.2409248181042,309.86347730245035,1446.4198536947702,34.74120324104796,7.588451383251066,0
300.12592400781796,305.33366020463404,1329.2642042407053,41.777501062680315,210.95321591457653,0
300.97676098548834,307.78358874404245,1388.347556005134,44.004813865063284,115.08226266069127,0
292.2699021614453,305.5759864298655,1623.581162000694,41.31065186215849,54.39698498291112,0
300.24510174258944,309.1352697003829,1484.4101822063333,39.225565392740066,33.444536248492,0
304.9799829124545,318.5585424007117,1445.17127035094,28.04706236400755,238.32679189559315,0
314.5114360779504,303.1404942853432,1516.0018225852787,54.50927548279212,18.16639689528918,0
309.5927082608521,301.9321930106163,1550.1782736167545,58.07196643637885,49.77335498398141,1
321.5318245751156,317.35585163746805,1611.7398815902461,23.173413058773143,86.9555868582615,1
292.3265243711195,308.9533816142407,1644.8499229892927,29.759714091136203,155.05871224028013,0
308.7232063672068,306.6546363067004,1464.0231354210914,37.20189657622994,136.2002713190246,0
301.83342005738353,315.19952343698037,1367.3952313917962,30.354622050898087,31.410873103078497,0
321.89802933217675,306.97192230131566,1458.6534838876723,45.05965553455865,72.43199593455365,1
291.9170171464485,319.13004856773466,1526.0280506582885,32.71727797593387,59.687942771506016,1
291.60278157819226,313.38962935669633,1403.624107378939,61.65056067806603,53.38571362258534,0
294.0060735455598,307.5604429592715,1404.2849085104958,51.90548594343596,102.78608411999676,0
278.76104275690193,320.7865410663275,1534.3787881549886,42.12574030632215,176.00786314791424,1
294.7424497831924,306.9714253849833,1495.1347648429548,50.26986263319732,54.363233054308985,0
292.40867338446304,313.7104768600465,1503.2796995411586,51.059004243573085,91.66971992574535,0
301.50393786476207,311.4964629020325,1424.150466529993,34.36052511941757,97.72935671029056,0
303.4175597577716,316.508706446994,1476.9599285794234,31.83782755458035,244.11413235885254,0
318.7617083921589,317.80755598363424,1407.5766855731695,40.78143062969647,238.66658921976722,0
309.5042383818605,310.16002074532884,1589.0198411124786,48.616361244979444,200.03439568801898,1
294.23096344337597,306.23291064826907,1603.5249334723753,41.390603986534174,60.41473020479629,0
291.0158532865164,312.29986071469557,1315.3812137761906,24.230035178090027,17.00932852291742,0
304.91919171506504,306.6114231512395,1407.048913980759,31.971755560491577,79.22603443015619,0
286.7976679297936,320.0669362376331,1350.347074490992,39.26027136405622,66.69863735845772,0
318.31458765854353,310.6826766554137,1434.9976065593103,39.2433439567417,126.48145003659847,0
311.79440120721284,308.1733922434395,1491.6562030209639,59.725421767898084,194.43197751694828,1
295.30824347895293,310.92340152932456,1355.035478030147,26.14012057601002,214.5807347197145,0
282.86865470909123,303.2643685523515,1407.8140186874687,45.055892418358745,211.21602135262714,1
313.5387237416541,305.14192980744673,1399.60426279185,54.8911310832829,89.91889030576694,1
298.8546015474738,316.00206953972213,1520.7267329398944,62.71449745422796,171.80858586517073,1
312.3781631197346,306.71552860514305,1506.934433703625,35.95602576816039,78.20854938105501,0
284.05572341205635,304.7654450865903,1427.8262446662748,44.914294527201996,15.226385808795678,0
294.00624977046226,312.68326376263644,1517.68208721394,45.69760357198647,175.39131640073558,1
300.0524369971818,315.928520773315,1445.3319915412735,41.95481731553291,2.456888142446961,0
300.46980593764744,313.5947665533253,1472.8344889673947,39.01154798760694,102.29564686462214,1
295.49934528520754,314.9802384290291,1667.3452090298538,44.35975389500046,82.34481732551893,0
306.228499323475,306.2160245571527,1634.0461051790348,14.677539147803145,173.34438462971312,0
289.32379570617405,302.8909466662908,1370.0418763072403,46.820694900626314,191.56136819009473,0
298.5762051497871,317.5066682597774,1582.9732417879175,41.26177903661967,76.02365899282096,0
301.202956317119,308.3866008057893,1581.1396554491591,37.77525103221735,202.9067536112134,0
305.1443883405875,308.7458349177248,1385.1736711247381,60.46862195719558,73.47919012623343,0
307.1161487808889,316.64097070924527,1581.877764375486,33.250659812094476,111.5815899966403,0
288.7535790816213,312.7811500470033,1653.7931918412553,35.96924010934969,181.7546317535335,0
284.6588582926438,312.27943886040805,1387.7455193755586,59.91553302204734,173.23005730619715,1
312.77676821898507,320.82501172450543,1408.2497178985736,31.679386951501435,246.84211807805002,0
303.32314011979594,306.7824088480993,1601.7661466843501,34.49884717063461,56.290256053982965,1
292.51513463443445,314.63920064040616,1527.1495310825649,38.5297457656915,165.5794783848956,0
315.5115197552252,310.2850656244854,1555.1476275239522,48.407344821295496,152.42047706894434,0
301.1567463429286,311.34296139431626,1534.0589216400497,42.078025073533134,228.77461362250747,1
311.79297184063824,317.64234213206265,1539.0695920928144,27.073746528477372,39.09053541121877,0
300.6751848141011,312.53917878144813,1367.3527871688916,34.6783143687281,187.94954089673325,0
320.60747924881986,312.69148039524816,1604.7317706621448,33.92645566787789,142.0671540671921,0
317.55340842443206,315.362536686549,1616.9589992427773,39.22778954776955,68.66646744697636,0
297.51035851520925,308.1752363522856,1477.0609255931972,44.25843658629829,118.60872853679352,1
309.71570950954356,305.803951663305,1495.6523050186138,44.18205755887972,83.44414926744945,0
306.4537594958515,304.7759540298948,1346.8892497444278,22.23988245951598,144.8283506971152,0
313.6863155753235,300.16821705312,1551.4254756017835,50.639409875608564,222.25015270366646,1
290.35076539419896,320.2810356497016,1557.2057441714144,42.52568845996623,142.3262461030505,0
306.8605145999844,304.4839581713916,1493.7808983000689,53.84532047593906,157.930604581646,0
310.5842448684959,308.89373188207117,1612.4353359870502,44.44198327290672,129.68696177867736,0
282.41260513576884,308.6159335005554,1466.592276902006,51.01322957735762,12.791376611368976,0
288.16741487334224,311.5370334890455,1556.46059258936,44.66545311450127,58.21463921902356,0
279.607678222399,314.0786860626965,1398.0335661307884,53.46225756202748,123.00043235802069,0
297.30593165555445,314.3023674417987,1497.6447849125761,45.22250636017779,77.55882093617619,0
307.1754225579596,307.0846128071553,1482.5645742097165,39.02084753557096,45.44089944029855,0
315.0235705209603,309.16439143106794,1522.5307922040943,62.72434720446881,126.03321047960958,0
300.74094780419773,311.4128997524415,1463.0473071166641,48.89037122279892,80.70244836196258,1
316.2861554557129,308.7565443690823,1486.8527404328331,45.73744421004413,64.52691079335368,1
286.1989854178511,318.0367278801,1582.6047171441505,27.23695583461664,115.9963543600952,0
282.9661756064485,312.45487475819124,1456.3235762761783,27.116923825364623,33.32106452054329,0
299.4445230110338,313.6743889302491,1339.342289926132,42.92715482141853,231.93643326885183,1
303.84065448939305,313.31440634333705,1674.958390420542,41.45521197768241,216.92552447980975,1
299.67305251905907,315.86736928742664,1638.1454078690485,33.858774349916835,176.90514643513384,1
279.32557899960125,310.90510779351854,1370.773730489438,41.4098269961206,26.553456897114053,0
299.1087996048721,303.5158402602208,1568.9707805245193,55.886269280435954,193.96931361742327,1
286.95530499495146,311.9984397587632,1449.7025229448657,46.954024745502984,201.98933202725476,1
306.6967254883004,306.74321553104085,1526.3487215331058,28.589914902472618,191.9411544285844,0
303.6659824609685,307.3569165912512,1529.4224129013494,38.884911728570565,28.49147177981029,1
290.60120213672644,312.93182009377546,1476.5592199683679,31.95033519147439,160.9769892669412,0
294.8613308266331,316.1914153571682,1421.6234334413602,36.12300083591439,208.58119893734963,0
289.4078647811105,310.1063578836803,1430.945894768374,35.86384334370357,144.33835030491693,0
299.3732090272683,311.5441650629948,1408.3808084518757,35.22354417395995,161.60184380702225,0
309.5514232050124,318.5110747231762,1416.8177791769556,27.44864628026605,114.59086985657655,0
290.14273953664457,311.20376589744285,1493.2821709950645,38.7234531848181,132.17682997101315,0
305.0404651551784,323.008415570902,1428.4240010889248,34.3939236315269,8.594214587931305,1
294.6974238162756,312.8275482281577,1568.205206571262,10.70551309997732,159.74075549332116,0
292.07127167737656,301.1961862042209,1648.7246155335927,60.529720245016634,20.3618032227898,0
298.9296964004544,313.76670810552264,1441.9946758629958,50.88769654216672,108.75364858505584,0
289.6475767758063,311.9057919244139,1523.9404500535377,36.23699275075004,73.16377441685195,0
294.4635069465282,316.44876377041373,1549.9685110302935,40.188190497405984,136.35698755292827,0
288.0212210741115,313.3659067563498,1547.2002270919274,28.28345652682438,33.354083880801774,0
319.6472513291639,309.30772008008114,1507.5955267916088,56.95722877810866,172.91085049332955,0
300.3526355197173,303.87850881855314,1574.2682418359723,58.97288694773111,198.7528842321176,1
293.0027449200741,308.95488371356987,1548.2248952680657,41.56693728246525,40.83861243578912,0
302.13979910734224,305.7473977289535,1376.2337577672702,50.235306441853446,26.07827183797054,0
298.8767195030917,307.0973827509764,1586.9156064389274,41.75286778933924,36.37887069683979,0
297.79030400466775,312.942892022103,1588.7290837266742,26.632745611240694,219.28189047462544,1
306.14166700043427,318.349522521757,1423.6713895821417,35.881766310363425,132.04731543908903,0
307.57507710047304,311.9733576491149,1503.7937835447601,41.31927966771957,116.81524900187564,0
294.6949885238947,304.0205846898241,1568.3328992811068,35.45452281256556,26.67795477558857,0
294.2418175935532,312.2230133411007,1479.068618042064,37.81346722564964,162.38900168924044,1
297.24948302848355,315.98315743322826,1607.2978047766012,39.08600442490886,216.99989797377248,1
276.98078835264414,306.9510854784031,1736.387249461936,39.191215021345386,207.04646733086324,0
284.8480893780145,309.32991416663543,1421.4013967365017,40.522584904974835,156.5136772452003,0
313.66874267444524,310.073440973646,1361.8955396846225,29.39394933603399,18.81967916291841,0
316.44967713501285,306.0755084345888,1530.3818595604876,32.82983850872064,28.099256794003242,0
297.5096396044362,313.24140216921927,1572.1562505126144,27.154157343000307,12.32724677745617,0
305.76556963055765,309.3952592569611,1476.913362615523,49.778155496862006,64.36980412311732,0
303.11250154543535,312.09766221953515,1645.3260663321034,18.943530581596754,33.91536679009444,0
330.7888080845524,305.5625391109895,1366.1394200276752,51.53590343316925,65.01201006310848,0
311.19574911434574,307.81270849838296,1569.291862303161,53.86349397262843,96.26451392974042,0
298.72082408519236,313.61190678913886,1439.4139179241106,36.97819413017378,235.74569601778393,0
290.44459559399576,308.13583423954117,1671.9377906207296,13.968629121727012,152.59401494542303,0
283.9355367974243,318.634819256167,1699.251535316812,36.38689438032709,208.74344642074058,1
302.03463635867223,308.001819071927,1423.3343412216652,39.35815838711181,177.58787517808307,0
292.43649254715694,311.12342362875944,1445.044286409142,29.894017800710866,28.125782631657938,0
285.77746290402325,314.6629541593654,1585.9587886979803,34.84781606191757,183.9801015934872,0
293.5342711575747,302.9081713353348,1461.2869350210485,55.30195198863351,68.77472038978111,1
289.1845199638561,301.1959559400961,1495.4588782067763,46.64927162301741,159.7769617486766,1
316.87141635072567,302.3717184271495,1502.538842054241,30.754358856219,85.24049341074713,0
308.8163975694945,316.3129205171359,1308.0326843802343,24.02400830404568,249.41806581616478,0
299.92027358683384,307.24070927053776,1498.6162253905763,36.729826823902286,65.88786987419445,0
314.7994413889003,322.79099642834126,1431.0272225935826,37.86543220649562,69.78261769356742,0
300.7736830764762,307.17876200671304,1450.687717760023,44.96199187363317,232.66806389059957,0
291.38715798671734,310.92275651598516,1644.3632003468815,34.64683287432341,6.161101159080667,0
315.2312407726966,317.7105497628394,1374.3493105720743,45.114995753618615,174.17224696829922,1
305.3891004368466,320.03046444079564,1581.3205186747978,59.35154040060229,181.33159768396953,1
289.62753845673546,320.307517883182,1472.1037069668191,48.15501022444263,209.09464435259983,0
298.09661321916394,316.0418311529657,1472.0239831504166,39.519114926692275,243.60982765961884,0
291.24381746615245,315.1203126290573,1579.037189605171,38.16849528946705,243.9004797891631,0
286.17200269035663,312.9626347460059,1534.005129456889,36.433268658201285,16.319189391615975,0
309.2617754753164,313.8918053808332,1557.061299721953,51.806409124521444,205.45983068822562,1
319.0941664047013,307.24407141835735,1596.818466053286,33.72686554048697,161.57748341434532,1
286.0143242618086,305.9090055828885,1466.8691616816677,40.45222708999982,161.8355335932728,0
305.6296923669057,309.98312771294525,1438.776326549225,40.511979018810855,32.0874816536737,0
293.4935743087817,309.1490768873754,1391.4849473442202,34.98215807188468,162.54679161141334,1
295.128746162353,307.7338597533636,1417.4589470021044,26.275344521158992,245.62064515031196,0
294.0760607576113,313.4819372372836,1794.9094425308726,43.22974503617668,227.95464238486173,1
291.36009230320184,314.77652604285254,1624.4679580736786,39.389960281446164,109.78266520121264,0
300.48521627944825,310.44203443145926,1364.8925633791978,45.0024046943657,9.986993321523585,0
291.6904988358896,317.3876504052763,1367.754204325643,34.66399693560833,90.5733725000512,1
302.70456825779837,304.29155442933245,1548.1866061718492,52.20821298813048,206.5975779001388,0
299.4976189055086,309.0317027036014,1554.7264797377966,31.232262187881553,175.37477536629152,0
297.6105195313359,306.41588839698596,1554.8883835317365,57.120402840178926,114.8359138984891,0
290.924363379584,300.6673169146347,1474.5044206446303,22.523634901717383,13.775383789707774,0
294.23228669431666,309.5865965707865,1487.45457399971,44.347700645568914,106.72368195582565,0
307.5539122582576,309.3912624580836,1532.7879524159357,44.754306825266234,117.25623492947088,0
305.0091718762438,317.56724871621066,1508.5893006293331,32.04442932059118,232.13888322353398,0
290.2244475520145,313.1540584227739,1278.0699627252466,44.24393937861012,160.27152589553987,1
300.99332305429226,304.87906587835397,1477.0200369424806,52.795186697601586,77.91322916366222,0
307.5138712337179,319.27046283167095,1414.8593565739686,17.831811606459354,131.32956611268034,0
283.30594718878626,316.10516847762676,1517.5211418908511,45.02744807490814,16.51382695554002,0
305.43360192379936,312.9104885173431,1798.5259002603411,15.067291796699223,243.1420589124342,0
293.37376241054153,308.8675795057508,1536.7481665474304,30.34335196476792,90.0149754826815,0
305.7059866859316,305.2028038163826,1468.6470313827601,56.29166364900945,119.46683872828395,1
292.3674084345748,308.13896611964475,1592.1801501977252,34.18217966607946,88.82099355923064,0
281.9511789933548,315.44374309852094,1548.2687887209213,28.261200355910276,170.62793252905004,0
283.72457562116836,319.42293152967306,1542.009449045184,38.020622710153184,165.55803958239827,1
300.48084946661385,317.71621764136097,1560.685059321567,60.67906338163552,178.8305776322839,1
302.59722501721484,307.5557528910686,1705.6543564829542,21.68317752793974,67.03580740298021,0
290.9568337489559,304.40191283355495,1386.9111564674085,29.486900883606555,78.9171202910165,0
306.38592458777373,310.704431234556,1547.3632076811455,54.974316831796266,31.312807774051986,0
283.3847993773104,301.15780317218577,1407.361887001846,58.57702343537733,163.87749296152816,0
299.33920201352686,311.6158385709239,1555.551264634225,38.96568775709716,9.949281833913137,0
287.8898380023754,309.26198706850664,1408.1313488513906,27.609472974733578,149.42058388086477,0
293.4816389219784,307.6698174906588,1458.2633186394917,60.95843501809159,217.42397121290847,1
300.47398671316415,302.026484663666,1470.4910085762094,55.94442391749197,222.7080370724084,1
291.39586634716045,312.5680005328486,1597.581671934471,46.78946987762233,112.25944009249042,1
296.15444455770177,307.33649580169043,1591.8454443942414,31.875976510625797,114.82592205326844,0
310.06292809214443,304.1504158214486,1375.4282623553615,39.50970659161963,19.242295752004342,0
294.2310813047685,295.63868893359177,1505.4934110999848,38.396399189551694,167.69125636075893,0
308.3569211206514,309.86242547474683,1429.0420145250828,43.30851304615578,205.31485509321138,0
288.70293145342384,318.8612579833487,1374.1495089324665,54.51001438131336,61.16376365117826,0
305.2980417791528,318.30629607273937,1478.298294957563,48.79417041137403,105.32522040834117,0
314.415686206579,307.71451871706864,1469.151721154418,29.226239230152416,209.70983419131758,0
275.2835549987271,306.9889396981911,1742.6716486345522,53.764964500195376,219.280116915572,1
292.03104744529526,312.34387128037514,1543.2959825360697,43.131321400131554,60.79499506605649,0
305.7707212718054,305.00807280405854,1362.2382499245764,46.87065795858916,137.64265863534106,0
297.96954613957007,311.50895949909733,1443.5225995829057,54.66540859278603,48.12328765895676,1
303.7114587337131,313.83040139192343,1602.1383295429398,28.88419750486449,25.469691034889134,0
293.9601481328418,316.1346661194215,1708.8442772869926,39.64174421293537,227.78012534798938,0
300.865897874729,309.49922961760024,1341.4016687762041,34.68545448640785,205.12687605802728,0
298.4432276460792,308.9816312491152,1312.0075614860955,24.32140574634544,190.00872545079346,0
311.67782061659807,305.6100870662172,1687.0965175371782,43.467099776049196,12.191579703285104,0
302.54420843301216,305.8655982298007,1538.9614177370904,65.11556551584424,210.93219817756437,1
303.37602662075204,308.8676055404924,1413.1707268123635,21.59922255494247,109.51101897634594,0
295.8812303387753,311.8368275340809,1553.4629086122436,39.6771938895053,85.59878082396492,0
295.12393775927507,314.56792313116625,1236.4252260983121,46.40542935074774,136.61909025634412,0
295.6744181218038,305.9841052465983,1500.337550659716,41.23078201656181,22.838310680888956,0
303.944521423783,317.4634428447976,1532.7821172843085,38.86871947484259,189.1616373380997,0
295.7901551917974,308.6443819947872,1592.427013953783,27.007836365541756,145.60876922207396,0
302.8977485689641,309.89316352825784,1398.6104047707463,42.327867429401635,46.64752421829188,0
320.7540079864544,306.2639416042609,1508.568716140336,32.43236022984074,47.0580499422614,0
308.7112470343169,297.8787986986353,1407.4575373940413,18.100782950214466,46.062162893168555,0
296.7397646783216,314.42022698180523,1525.5383755674318,51.94592220513731,14.250596887983496,0
312.0121392216395,313.68421948546217,1410.4653677636975,49.58385819842042,146.9496123429212,1
295.9192462697845,308.59336221440896,1459.189916083978,40.5166097685108,210.08704439712702,0
279.61875464822145,310.33495358612436,1400.418460520977,42.29074688205703,4.37455349684715,0
289.91913689082594,312.5796960885205,1565.1136241823656,50.74318012715561,12.251161242818387,0
281.2920807897414,302.1872707155673,1585.8451116656665,42.24339656778083,143.19256917173644,1
296.4848651595869,307.3547366132685,1476.5379430042585,49.040175547613146,204.87392134651307,0
300.1841837918955,313.9713233981091,1503.8237994960027,37.0251779912615,81.68472264215839,0
316.76437312275283,303.72855288415377,1355.1408585366455,53.119837385739466,87.40359970193055,1
303.26927373764164,311.46778966083315,1470.0323351993213,43.207857259326836,149.08662437419397,0
297.80899471191134,303.21709097688296,1494.9795382958255,41.94051943605874,68.55322228103675,0
308.2940558118349,312.3321499121676,1762.0793091029975,27.29938911287968,6.652091519421033,0
277.88864690992114,309.8217925885126,1388.8032974225837,42.869558543017085,183.807129525399,1
302.3561455810857,301.92434092047245,1646.4177238752438,31.680450825055487,156.41247823536327,0
307.70865193886965,315.82369677228587,1599.6858773465808,33.617172734715055,145.18899976391478,1
285.21413754220157,306.32704211600975,1528.0636404490137,31.84624371683879,185.4210322479558,0
311.4375404320693,305.9487378149281,1675.8620484195133,29.33765068100775,168.8077093905094,1
303.38496407494415,311.00284598615474,1537.2105472606863,61.24771403016962,51.470497044580284,1
295.847120860992,315.74318674714357,1538.9159195667928,53.31339061988403,88.12026173583779,0
306.32781866106285,304.920890905108,1494.6879346982455,59.20367502144261,31.52753541965625,0
322.70692857804397,310.30839924923987,1622.3568882418626,27.77104980444436,32.46425335447026,0
301.818662550585,312.14408250165286,1609.6469233810883,40.712537499108926,169.0489365891348,0
302.48220586300334,313.46552803631573,1437.4322712503788,27.064923747959043,214.65002674562456,0
295.40639100459754,310.8822077763861,1368.0752805401232,33.04305122802936,240.68314596528475,0
291.5015563053521,308.1648608045834,1479.7019362604342,30.818730165834253,157.0867793873611,0
308.30335816544243,305.8620488967564,1419.9961435602354,52.395840064415616,46.02533084023924,0
291.43916174091135,310.43071941523186,1493.6475425384644,36.0377032189824,26.412586362232677,0
300.71566237219395,304.63930494007195,1623.743813468414,50.68379333694016,203.21274288418945,1
295.2234255323488,295.39324758252695,1454.269834491321,46.04120889588518,144.68911908999982,1
304.78979825746393,312.18279902078837,1495.7176618688425,63.036387521047885,154.57125525342997,0
303.3366210528695,314.519674205431,1505.8022734808396,25.20555776860276,195.36552218867732,0
310.375399442579,298.1853378222908,1584.8430882205284,52.59233239786799,175.8193069331129,1
294.8998360114525,304.95134647645034,1275.3110666015396,51.464408704007276,208.61456321402417,1
297.3012506470663,313.095771305026,1439.3299705234704,30.266211619729653,14.053476364969619,0
290.2123628421769,320.28747734855847,1521.1283692279474,50.0713333647316,186.8801591866262,1
295.55706739923886,310.10396853837705,1620.0078956426862,43.361449630262285,212.71318933052385,0
303.7730049304485,306.3599852938543,1450.8097552493796,37.72523740046592,71.53376061457858,0
307.5698861664535,309.0855177944758,1312.3447293958125,31.760645130280004,160.11181849831323,0
290.77834675822373,316.87438209574094,1561.9711445966136,32.80890548550814,78.54051595924302,0
308.6960592010566,306.77017910437735,1436.4637611174371,60.49812095785926,239.4927666206135,1
313.5563785880495,306.00403996674873,1381.0333340909638,40.006828189574826,8.35589310887594,0
304.134349032237,307.58628238908983,1437.5654610286776,47.82130001531459,144.94821095823875,0
318.76795812558066,305.23335695870645,1481.547464234415,32.09100618332447,41.62588676237877,0
292.2621080089643,310.613351579974,1439.5255335461786,32.201470537783614,178.05505129428965,0
287.55345296688586,318.12339229234783,1279.443394290093,50.81984809249942,43.97257085466552,0
282.2127975109572,311.6153963655801,1589.7066196887133,26.504237884484677,58.84581547458939,0
314.96044311489186,308.73823248936856,1627.4875041278722,35.847862320947286,123.59270276143953,0
306.5436565635406,308.54094365542227,1565.1521991339505,40.34027411072232,228.70873749921952,1
299.44415329089543,302.18404595651674,1386.2314329575183,41.11372601840053,52.92859303699271,0
302.7996862631982,314.4155488857358,1479.8508466052483,38.20906714983844,36.06000527952588,0
288.7451095270162,309.610814014936,1499.3478684770541,43.958197810959234,189.74420796350765,0
324.45751979616824,309.0976004320469,1559.879438956191,46.92855755817811,125.15488308348274,0
301.29221181975225,325.9655378392243,1566.8340488718081,47.3463754545933,227.94627809544286,1
301.09394794604896,311.49376454182845,1426.5826201221505,30.141961913321733,36.65363928996057,0
307.2576662389869,306.24104474952406,1508.199555641356,37.15844902071203,161.48197325575984,0
304.81009231736715,307.86821201897226,1545.7280404615242,51.94762861876938,58.21978653795376,1
302.2388402427913,315.7422285459838,1645.5822322146767,48.94647187573872,39.190107162909825,0
292.09525544554685,310.56635205268884,1570.4506539824724,26.271405485189362,170.85735378931764,0
304.71468357135996,302.8086101084132,1578.9056687375519,43.514799003522015,148.4211549771833,1
318.8202449647503,314.596144672876,1508.3826627929361,20.217747506251897,188.7068645905828,0
313.45420046154976,306.659279572305,1641.0459145203504,40.469349020603694,77.36564411154559,0
315.93186626639397,319.3664888810877,1540.9762795959498,58.97767016745977,111.99291409554749,0
294.88784323568814,315.40024032857326,1413.8912089826429,30.521072827310135,101.36791908260462,0
290.1039517974142,307.76339052170624,1640.336997012519,31.65676954508418,246.02236599162856,1
298.7421307990035,316.40508180867556,1569.7903272539027,47.640297815728594,73.06223918484697,0
300.55724912288696,310.33927755263704,1455.6955978871517,24.57198484790354,73.70430958669172,0
310.9419151847095,314.2638683756111,1452.0507032600756,33.67244970114961,88.63705220715184,0
283.0753537028518,312.4236640864724,1529.657554514076,45.96441137581753,141.14852032258037,0
315.2955031946061,305.76821672504565,1546.3184795267584,33.65714152310597,63.080686065936305,0
298.4199210142101,306.78225083841266,1519.7292265631206,37.640300127890285,228.8224850948185,0
295.7311893005258,315.1498040879058,1531.1308673442884,47.44185710315035,66.42139121656587,1
289.8789562473983,308.3261233394673,1669.9957374576381,44.21546083536561,223.95393289004866,0
283.4514332813423,307.98175768379,1607.1543152234885,42.66818396295402,25.868765911646165,0
308.23170583961917,305.2243871032532,1519.0635591265025,36.60877720729961,164.14067559991307,0
300.73317967188405,312.1179953279673,1594.1310580767483,43.700611152689554,226.74637960956093,1
287.10039100258945,320.3126245962157,1396.747609647246,38.762673199002435,42.18735959955738,0
287.0492122793638,304.6623354287286,1539.792704994681,44.57805609925785,242.08174002481374,1
296.6421530070987,310.1210972833638,1680.930634973311,35.03067974882022,113.22084010387792,0
316.69021525289395,317.06110277707717,1478.1954104607626,38.17431025620459,236.4287771102561,1
297.40408648636395,309.6017930437714,1415.2366071380916,30.10042207447986,169.20501090751176,0
284.96857046881894,312.2618589812487,1434.7911111406938,39.64992389993764,75.39671746838789,0
297.54256935914054,304.6880323592656,1391.036696265761,31.88999136371155,47.0756312292766,0
297.2727643025233,312.14153548603826,1421.5238091872297,28.85953549838007,75.93376155627485,0
273.0311335705843,309.06427867497723,1462.9491901409972,42.586611478553884,23.254352315668747,0
299.45705133482187,314.92864997839933,1359.4432980821357,42.127397758576606,35.96699158583244,0
297.6906546979132,315.93693025782375,1501.5618333949603,47.82873734948573,26.165110086620285,0
306.9620636481342,322.9478182100931,1590.2277173786647,35.68874430424901,105.73588593538943,0
318.48956094945345,312.89816586606787,1409.224381985308,44.08052846836756,198.8945940643966,1
311.2656502954776,311.62898158291085,1651.928392364177,45.50797572273663,35.34588855408505,0
